Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side,Total
03:30:00,53.3205479452055,123.027397260274,2.64657534246575,19.972602739726,104.205479452055,89.6849315068493,34.1013698630137,69.3698630136986,8.31506849315069,39.7534246575343,580.835616438356,15.1178082191781,15.558904109589,74.2328767123288,12.041095890411,92.3260273972603,23.4383561643836,116.26301369863,360.695890410959,302.243835616438,29.3205479452055,24.0630136986301,15.2054794520548,2205.7397260274
03:45:00,47.1917808219178,123.027397260274,2.48219178082192,19.2547945205479,87.6547945205479,88.9835616438356,31.1479452054794,74.1178082191781,8.67397260273973,35.613698630137,550.854794520548,13.8465753424658,14.6219178082192,75.186301369863,12.1068493150685,92.3260273972603,23.4383561643836,116.26301369863,360.695890410959,302.243835616438,25.7232876712329,20.8383561643836,15.772602739726,2142.06575342466
04:00:00,37.0575342465753,59.6767123287671,2.85753424657534,18.4438356164384,69.8054794520548,68.5917808219178,31.2767123287671,39.8684931506849,7.65753424657534,22.2356164383562,526.734246575342,11.7643835616438,8.73698630136986,55.786301369863,12.1890410958904,50.8328767123288,7.41917808219178,35.9643835616438,139.180821917808,166.268493150685,20.4575342465753,12.9123287671233,8.33424657534247,1414.05205479452
04:15:00,30.786301369863,59.6767123287671,2.65753424657534,16.8904109589041,61.2,58.3205479452055,26.972602739726,34.6164383561644,7.5041095890411,17.5753424657534,502.520547945205,11.6191780821918,7.1013698630137,51.7616438356164,13.2630136986301,50.8328767123288,7.41917808219178,35.9643835616438,139.180821917808,166.268493150685,17.5753424657534,9.54794520547945,7.13424657534247,1336.38904109589
04:30:00,25.0986301369863,59.6767123287671,2.12054794520548,12.2794520547945,54.6164383561644,51.1397260273973,25.1479452054795,33.5123287671233,7.00821917808219,14.6191780821918,487.865753424658,9.67123287671233,6.47945205479452,46.7479452054795,11.7780821917808,50.8328767123288,7.41917808219178,35.9643835616438,139.180821917808,166.268493150685,15.5671232876712,8.14520547945206,5.98082191780822,1277.12054794521
04:45:00,22.1753424657534,59.6767123287671,2.5013698630137,11.7178082191781,54.8301369863014,45.4,28.0684931506849,32.786301369863,7.24657534246575,12.4575342465753,478.86301369863,9.58082191780822,5.54794520547945,45.1808219178082,12.9917808219178,50.8328767123288,7.41917808219178,35.9643835616438,139.180821917808,166.268493150685,15.1369863013699,7.72876712328767,7.43013698630137,1258.98630136986
05:00:00,20.1780821917808,82.9917808219178,2.71506849315068,11.4520547945205,50.8876712328767,47.9013698630137,27.0602739726027,28.1917808219178,9.2958904109589,11.2602739726027,465.86301369863,9.16164383561644,5.87123287671233,38.627397260274,16.3835616438356,46.9287671232877,9.64931506849315,33.4191780821918,111.621917808219,97.7671232876712,13.5452054794521,8.4986301369863,6.86849315068493,1156.1397260274
05:15:00,22.2,82.9917808219178,3.76712328767123,12.0383561643836,50.841095890411,47.1315068493151,29.5315068493151,30.7452054794521,9.70684931506849,12.7150684931507,460.695890410959,11.2191780821918,5.33150684931507,38.7424657534247,22.3698630136986,46.9287671232877,9.64931506849315,33.4191780821918,111.621917808219,97.7671232876712,15.2082191780822,8.89315068493151,8.22739726027397,1171.74246575342
05:30:00,24.813698630137,82.9917808219178,3.15342465753425,8.68767123287671,52.3808219178082,57.7342465753425,32.8219178082192,33.8712328767123,9.05753424657534,11.5616438356164,463.01095890411,17.5260273972603,6.69041095890411,40.4602739726027,22.7643835616438,46.9287671232877,9.64931506849315,33.4191780821918,111.621917808219,97.7671232876712,16.8712328767123,11.2438356164384,12.7205479452055,1207.74794520548
05:45:00,39.5890410958904,82.9917808219178,4.46575342465753,10.1534246575342,70.6602739726027,72.758904109589,40.4904109589041,46.654794520548,9.6958904109589,22.9753424657534,468.534246575342,20.3178082191781,11.1150684931507,44.3123287671233,32.7424657534247,46.9287671232877,9.64931506849315,33.4191780821918,111.621917808219,97.7671232876712,21.5698630136986,17.7534246575342,19.6,1335.76712328767
06:00:00,44.6109589041096,357.739726027397,5.77534246575342,11.1616438356164,106.81095890411,114.484931506849,49.5808219178082,76.2794520547945,23.4630136986301,24.0876712328767,493.882191780822,25.6246575342466,15.4164383561644,57.1945205479452,46.2328767123288,133.986301369863,44.6657534246575,117.86301369863,354.479452054795,227.547945205479,35.3835616438356,36.1150684931507,32.2657534246575,2434.65205479452
06:15:00,65.3643835616438,357.739726027397,7.48219178082192,14.1890410958904,135.495890410959,152.841095890411,61.0630136986301,113.232876712329,23.5671232876712,39.1369863013699,533.652054794521,35.9753424657534,20.9698630136986,68.8547945205479,59.9753424657534,133.986301369863,44.6657534246575,117.86301369863,354.479452054795,227.547945205479,60.2328767123288,70.9260273972603,40.8712328767123,2740.11232876712
06:30:00,80.0767123287671,357.739726027397,10.4246575342466,16.7369863013699,153.972602739726,231.832876712329,78.5808219178082,145.613698630137,24.0438356164384,72.9890410958904,564.797260273973,43.6794520547945,30.0904109589041,86.4082191780822,74.7671232876712,133.986301369863,44.6657534246575,117.86301369863,354.479452054795,227.547945205479,88.8356164383562,116.347945205479,62.8520547945205,3118.33150684932
06:45:00,99.4383561643836,357.739726027397,12.986301369863,19.5123287671233,183.676712328767,282.019178082192,95.9150684931507,161.523287671233,24.7205479452055,84.8328767123288,588.290410958904,52.986301369863,39.4164383561644,90.613698630137,105.871232876712,133.986301369863,44.6657534246575,117.86301369863,354.479452054795,227.547945205479,92.4739726027397,123.904109589041,74.5534246575343,3369.01643835616
07:00:00,108.997260273973,687.361643835616,12.5315068493151,19.1452054794521,290.816438356164,364.306849315069,119.241095890411,190.564383561644,27.813698630137,79.0794520547945,679.564383561644,64.8657534246575,47.213698630137,91.1506849315068,112.821917808219,292.613698630137,137.350684931507,270.156164383562,641.432876712329,490.561643835617,128.238356164384,99.8191780821918,100.912328767123,5056.55890410959
07:15:00,125.035616438356,687.361643835616,14.2082191780822,19.6630136986301,312.6,388.243835616438,137.471232876712,195.838356164384,27.8328767123288,83.4054794520548,700.953424657534,67.0958904109589,51.2383561643836,95.586301369863,121.01095890411,292.613698630137,137.350684931507,270.156164383562,641.432876712329,490.561643835617,139.73698630137,104.041095890411,116.032876712329,5219.47123287671
07:30:00,137.528767123288,687.361643835616,17.3561643835616,23.0575342465753,319.953424657534,446.298630136986,168.61095890411,208.775342465753,28.1287671232877,98.5150684931507,704.704109589041,75.1835616438356,63.0630136986301,106.547945205479,154.890410958904,292.613698630137,137.350684931507,270.156164383562,641.432876712329,490.561643835617,156.093150684932,122.632876712329,152.079452054795,5502.89589041096
07:45:00,175.630136986301,687.361643835616,22.2438356164384,29.3890410958904,291.093150684931,486.950684931507,190.331506849315,228.734246575342,28.3917808219178,114.482191780822,731.241095890411,87.3917808219178,75.7178082191781,126.627397260274,193.728767123288,292.613698630137,137.350684931507,270.156164383562,641.432876712329,490.561643835617,200.156164383562,169.561643835616,191.517808219178,5862.66575342466
08:00:00,196.180821917808,1196.31506849315,27.3287671232877,30.5041095890411,312.164383561644,529.986301369863,204.81095890411,244.161643835616,34.0082191780822,115.016438356164,718.068493150685,117.12602739726,91.8712328767123,139.452054794521,220.180821917808,609.315068493151,323.682191780822,589.123287671233,1075.57534246575,1085.61917808219,247.745205479452,190.868493150685,242.531506849315,8541.63561643836
08:15:00,260.238356164384,1196.31506849315,33.4712328767123,41.2219178082192,352.205479452055,574.945205479452,230.191780821918,252.706849315068,33.9068493150685,144.745205479452,725.180821917808,136.153424657534,114.98904109589,167.523287671233,273.386301369863,609.315068493151,323.682191780822,589.123287671233,1075.57534246575,1085.61917808219,274.709589041096,224.854794520548,299.112328767123,9019.17260273973
08:30:00,336.778082191781,1196.31506849315,44.8520547945205,57.7178082191781,373.978082191781,598.723287671233,250.676712328767,269.158904109589,34.5123287671233,180.482191780822,722.553424657534,168.756164383562,150.186301369863,199.183561643836,345.972602739726,609.315068493151,323.682191780822,589.123287671233,1075.57534246575,1085.61917808219,298.416438356164,281.761643835616,374.484931506849,9567.82465753425
08:45:00,371.471232876712,1196.31506849315,55.613698630137,82.813698630137,352.153424657534,605.180821917808,261.630136986301,271.517808219178,35.2767123287671,193.890410958904,738.008219178082,190.753424657534,162.915068493151,216.947945205479,384.723287671233,609.315068493151,323.682191780822,589.123287671233,1075.57534246575,1085.61917808219,285.402739726027,304.101369863014,397.93698630137,9789.96712328767
09:00:00,323.276712328767,1159.52876712329,49.2054794520548,69.3479452054794,325.084931506849,581.619178082192,236.671232876712,251.427397260274,33.9205479452055,170.304109589041,479.520547945205,169.846575342466,124.704109589041,185.46301369863,368.805479452055,593.057534246575,297.73698630137,603.6,1075.17534246575,1054.55890410959,226.065753424658,244.076712328767,288.693150684931,8911.6904109589
